application_id,application_channel,product_applied,requested_limit,city_tier,state,residence_type,residence_stability,existing_bank_rel,num_existing_products,preferred_lang,employer_category,employment_type,years_in_current_job,total_work_exp_years,gross_annual_income,net_monthly_income,income_proof_type,income_verified_flag,salary_account_flag,avg_monthly_credit,income_stability_score,employer_stability_score,bureau_score,bureau_score_vintage,num_active_loans,num_active_cards,num_closed_loans,total_active_balance,total_credit_limit_bureau,bureau_utilization,credit_age_oldest,credit_age_newest,credit_age_avg,num_inquiries_1m,num_inquiries_3m,num_inquiries_6m,dpd_30_ever,dpd_60_ever,dpd_90_ever,written_off_ever,settled_ever,num_delinquent_now,home_loan_flag,home_loan_emi,personal_loan_flag,personal_loan_emi,auto_loan_flag,auto_loan_emi,total_existing_emi,foir,num_credit_cards_existing,total_card_limit_existing,banking_vintage_months,avg_monthly_balance,min_monthly_balance,balance_stability,fixed_deposit_flag,fd_amount,investment_flag,premium_banking_flag,internal_app_score,bureau_score_segment,debt_to_income_ratio,repayment_capacity,leverage_ratio,credit_to_income,payment_track_score,relationship_score,fraud_risk_score,policy_override_flag,approved,credit_limit_assigned
321204,DSA,Gold,50000,Tier1,RJ,Family-owned,87,1,2,Regional,Large-Private,Self-Employed,10.7,12.899999999999999,3601131,195173,Form16,1,0,27995,62.7,45.7,420,28,1,1,4,1854092,738801,1.5,69,11,40,4,6,7,1,0,0,0,0,0,1,49958,1,28709,0,0,78667,0.403,4,156455,15,458230,263103,0.828,1,614226,0,0,881.9,Very Poor,0.515,0.597,0.515,0.205,0.734,0.447,20.5,0,0,0
321205,Online,Gold,100000,Tier1,MH,Rented,103,1,4,Regional,Self-Employed,Salaried,1.1,2.5,1941312,118601,Bank-Statement,1,1,120723,21.5,56.0,371,30,6,0,0,2001638,1058734,1.5,52,27,39,0,4,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0,0,25,198953,113553,0.554,1,786257,0,0,739.5,Very Poor,1.031,1.0,1.031,0.545,0.597,0.328,34.0,0,0,0
321206,Online,Signature,25000,Tier2,KA,Rented,58,1,3,English,Large-Private,Business-Owner,2.5,2.5,2087253,138229,ITR,1,1,128359,88.1,39.7,583,32,3,1,5,575230,1528266,0.376,138,4,71,1,2,2,1,0,0,0,0,0,1,6002,1,13783,1,8552,28337,0.205,4,144345,71,183195,86065,0.601,0,0,0,0,403.2,Poor,0.276,0.795,0.276,0.732,0.604,0.437,0.5,1,1,10000
321207,DSA,Gold,75000,Tier2,TN,Rented,17,1,1,Regional,Govt,Professional,3.8,4.1,4781880,284216,Bank-Statement,1,1,304967,50.3,65.5,404,45,4,3,2,4768906,1349835,1.5,208,8,108,0,3,7,1,0,0,0,0,1,1,40837,1,5700,0,0,46537,0.164,0,0,71,444484,224203,0.409,0,0,0,0,410.3,Very Poor,0.997,0.836,0.997,0.282,0.144,0.736,0.1,0,1,320000
321208,Branch,Classic,25000,Tier3,DL,Company-provided,93,0,0,Hindi,PSU,Business-Owner,9.9,10.3,2637605,159139,None,1,1,151734,67.4,51.6,370,9,7,3,7,3847419,1903227,1.5,160,28,94,1,5,7,1,0,0,0,0,0,0,0,1,15818,1,24073,39891,0.251,4,191952,0,0,0,0.0,1,358238,0,0,706.4,Very Poor,1.459,0.749,1.459,0.722,0.582,0.191,0.1,0,0,0
321209,Branch,Platinum,100000,Tier1,DL,Owned,92,1,1,Hindi,Large-Private,Salaried,2.1,6.5,4627402,295229,Form16,1,1,285915,45.8,72.5,478,35,3,0,6,3982083,952083,1.5,160,32,96,1,2,6,0,0,0,0,0,1,1,63157,1,16082,0,0,79239,0.268,0,0,61,459750,320387,0.673,0,0,1,0,323.8,Very Poor,0.861,0.732,0.861,0.206,0.195,0.808,4.8,0,1,10000
321210,Pre-approved,Gold,300000,Tier1,UP,Family-owned,85,1,4,Regional,SME,Self-Employed,1.4,6.0,1878425,106606,ITR,0,0,42038,91.5,75.8,551,33,5,2,9,2823491,282479,1.5,98,26,62,3,6,8,1,0,1,0,0,1,0,0,1,15975,0,0,15975,0.15,4,327663,85,36846,13955,0.467,1,459609,0,1,35.1,Poor,1.503,0.85,1.503,0.15,0.085,0.506,4.6,1,0,0
321211,Online,Platinum,75000,Tier2,Others,Rented,73,1,4,Hindi,Self-Employed,Business-Owner,1.0,3.1,1058149,68681,Form16,1,1,74096,52.5,42.0,357,34,7,1,6,4989898,508495,1.5,119,12,65,2,6,8,1,0,0,1,0,0,0,0,0,0,1,24350,24350,0.355,2,99515,38,393170,302761,0.637,0,0,1,0,507.8,Very Poor,4.716,0.645,4.716,0.481,0.327,0.816,3.2,0,0,0
321212,Online,Platinum,75000,Tier1,UP,Rented,85,0,0,Hindi,SME,Professional,4.1,4.5,899519,56985,ITR,1,1,53251,79.2,72.9,545,52,1,4,5,3589969,340339,1.5,50,3,26,2,3,5,1,0,0,0,0,1,0,0,1,22735,0,0,22735,0.399,1,178974,0,0,0,0.0,0,0,0,0,884.6,Very Poor,3.991,0.601,3.991,0.378,0.546,0.25,13.5,0,0,0
321213,Pre-approved,Gold,25000,Tier2,WB,Rented,109,1,2,Hindi,Self-Employed,Business-Owner,1.8,3.0,3599478,228854,Bank-Statement,1,0,31253,89.0,38.6,421,40,2,4,9,4330694,157189,1.5,171,20,95,1,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,11,106552,62173,0.316,1,369332,0,0,588.8,Very Poor,1.203,1.0,1.203,0.044,0.882,0.654,8.3,0,1,225000
321214,Branch,Classic,75000,Tier1,WB,Family-owned,8,1,4,English,Govt,Business-Owner,6.2,9.4,3513554,209555,ITR,1,1,199965,55.3,62.0,313,9,1,4,3,933623,1956039,0.477,128,9,68,0,4,8,0,0,1,0,0,1,1,60578,0,0,0,0,60578,0.289,0,0,70,185164,99435,0.755,0,0,0,0,524.2,Very Poor,0.266,0.711,0.266,0.557,0.293,0.395,25.8,0,0,0
321215,Online,Classic,200000,Tier1,WB,Family-owned,62,0,0,Regional,Large-Private,Self-Employed,0.1,1.5,2509825,145992,Form16,1,1,138783,31.7,70.5,754,53,3,2,7,799732,890481,0.898,70,35,52,2,3,4,0,0,1,0,0,2,0,0,0,0,0,0,0,0.0,3,217986,0,0,0,0.0,1,372981,0,0,162.0,Good,0.319,1.0,0.319,0.355,0.813,0.127,14.4,0,0,0
321216,DSA,Platinum,25000,Tier3,AP,Rented,3,0,0,Regional,Self-Employed,Business-Owner,2.2,3.5,1318279,76093,ITR,1,0,37971,65.9,63.8,639,56,2,4,4,4848056,33046,1.5,61,2,31,1,3,6,1,0,0,0,0,1,0,0,0,0,0,0,0,0.0,1,351548,0,0,0,0.0,0,0,0,0,644.3,Poor,3.678,1.0,3.678,0.025,0.509,0.356,14.6,0,0,0
321217,Online,Signature,200000,Tier2,GJ,Rented,108,1,2,Regional,Large-Private,Salaried,0.8,4.1,3822597,226634,Form16,1,1,213017,71.3,46.0,569,8,5,2,0,3532161,120772,1.5,64,12,38,2,2,4,0,0,0,0,0,2,0,0,1,25130,0,0,25130,0.111,4,202379,106,446624,206429,0.791,0,0,0,0,516.9,Poor,0.924,0.889,0.924,0.032,0.889,0.906,1.8,0,1,230000
321218,Online,Platinum,75000,Tier3,AP,Owned,51,1,3,Hindi,Large-Private,Salaried,2.0,3.8,1243729,69338,ITR,1,1,72289,50.6,90.0,687,56,4,4,0,3233187,1938875,1.5,183,27,105,1,5,7,0,0,0,1,0,2,0,0,1,2989,0,0,2989,0.043,0,0,95,183233,84171,0.389,0,0,1,0,417.5,Fair,2.6,0.957,2.6,1.559,0.667,0.917,8.4,0,0,0
321219,Online,Classic,75000,Tier3,AP,Owned,81,0,0,Hindi,Large-Private,Self-Employed,3.1,3.1,1596897,94619,Form16,1,1,100843,34.8,68.0,524,25,0,1,0,2172917,1897475,1.145,60,20,40,1,4,5,0,0,0,0,0,0,0,0,1,19050,0,0,19050,0.201,1,449831,0,0,0,0.0,0,0,0,1,779.4,Very Poor,1.361,0.799,1.361,1.188,0.409,0.255,32.8,0,1,10000
321220,Branch,Platinum,50000,Tier3,AP,Rented,13,0,0,Regional,Large-Private,Salaried,0.5,0.7,1242334,81190,Bank-Statement,1,1,78907,44.8,75.2,637,55,7,2,9,3736125,1785964,1.5,118,26,72,3,7,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,1,140.6,Poor,3.007,1.0,3.007,1.438,0.784,0.142,2.7,1,1,65000
321221,Online,Gold,25000,Tier1,WB,Rented,15,1,3,English,Self-Employed,Business-Owner,1.3,1.6,3908551,236152,ITR,1,0,17455,97.9,64.4,418,17,0,0,0,4234862,1811210,1.5,21,6,13,1,4,5,0,0,1,0,0,1,0,0,0,0,0,0,0,0.0,4,433085,21,424828,299411,0.709,0,0,0,0,621.6,Very Poor,1.083,1.0,1.083,0.463,0.747,0.587,2.5,0,0,0
321222,DSA,Gold,300000,Tier2,MH,Rented,109,1,3,Regional,Large-Private,Salaried,1.0,1.9,1910015,112299,ITR,1,1,114616,92.5,88.1,664,40,3,1,8,1184917,1053397,1.125,11,13,12,4,4,5,0,0,1,1,0,1,1,32239,1,29248,0,0,61487,0.548,4,26764,9,73736,58493,0.638,1,64818,0,0,546.7,Fair,0.62,0.452,0.62,0.552,0.831,0.086,1.3,0,0,0
321223,Branch,Signature,100000,Tier3,UP,Rented,112,0,0,Hindi,Self-Employed,Self-Employed,2.7,4.2,239819,13432,Form16,0,0,41454,78.7,37.1,330,10,2,3,1,216072,640451,0.337,62,1,31,2,2,4,0,0,0,0,0,2,1,28977,0,0,0,0,28977,2.0,2,113704,0,0,0,0.0,0,0,0,0,359.8,Very Poor,0.901,0.0,0.901,2.671,0.767,0.048,0.6,0,1,10000
321224,DSA,Classic,25000,Tier2,UP,Rented,117,1,3,Hindi,PSU,Business-Owner,4.1,4.6,3070083,184990,Form16,1,1,176931,51.7,73.3,757,13,6,2,9,4384261,1815639,1.5,161,3,82,3,6,8,0,0,0,0,0,0,1,14793,0,0,0,0,14793,0.08,1,203432,86,146638,98927,0.577,0,0,0,0,477.0,Good,1.428,0.92,1.428,0.591,0.831,0.877,5.2,0,1,275000
321225,Branch,Platinum,100000,Tier1,KA,Rented,106,1,3,Hindi,Self-Employed,Self-Employed,9.8,9.9,4170242,253358,Form16,1,0,3675,78.3,47.2,677,56,5,0,5,2119699,1516226,1.398,88,23,55,4,4,4,0,0,0,0,0,0,1,40978,0,0,0,0,40978,0.162,3,340419,20,188818,133361,0.76,1,835821,1,0,871.9,Fair,0.508,0.838,0.508,0.364,0.821,0.968,5.8,1,0,0
321226,Online,Platinum,100000,Tier3,AP,Company-provided,99,1,2,English,Self-Employed,Self-Employed,3.8,5.199999999999999,1276418,84453,Form16,1,0,5977,70.0,73.4,785,53,5,3,9,3918397,1368854,1.5,17,5,11,3,3,3,1,0,0,0,0,1,0,0,0,0,0,0,0,0.0,1,427278,27,270376,212040,0.819,1,661683,0,0,127.1,Excellent,3.07,1.0,3.07,1.072,0.264,0.585,10.5,0,1,55000
321227,Online,Gold,75000,Tier2,DL,Rented,8,0,0,Hindi,Self-Employed,Self-Employed,2.4,3.2,1522985,96685,Form16,1,1,100804,76.1,23.9,788,17,0,3,2,4503499,1261726,1.5,158,3,80,0,0,3,0,0,0,0,0,1,0,0,0,0,1,8271,8271,0.086,1,453228,0,0,0,0.0,0,0,0,1,938.7,Excellent,2.957,0.914,2.957,0.828,0.856,0.529,6.5,0,1,120000
321228,Online,Classic,50000,Tier3,WB,Rented,69,0,0,English,Govt,Self-Employed,2.5,3.4,4258127,241243,ITR,1,0,11302,85.0,37.1,537,56,5,4,1,4547383,74794,1.5,106,14,60,0,2,5,0,0,0,0,0,1,1,25867,1,27167,0,0,53034,0.22,2,368690,0,0,0,0.0,1,650849,0,0,218.2,Very Poor,1.068,0.78,1.068,0.018,0.905,0.214,5.3,0,0,0
321229,DSA,Platinum,100000,Tier2,AP,Rented,77,1,1,Hindi,Large-Private,Salaried,1.9,4.1,1869990,117727,None,1,0,5857,92.3,26.1,681,27,5,4,1,1181996,420406,1.5,173,19,96,2,4,7,0,0,0,0,0,2,0,0,0,0,0,0,0,0.0,3,13291,42,139857,103227,0.533,0,0,0,0,281.9,Fair,0.632,1.0,0.632,0.225,0.783,0.348,1.1,0,1,85000
321230,DSA,Platinum,50000,Tier2,DL,Rented,33,1,2,English,Large-Private,Self-Employed,5.3,5.3999999999999995,807818,53409,ITR,1,0,32305,76.4,86.7,796,36,6,3,9,2666431,739747,1.5,84,21,52,0,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,90,303588,199344,0.486,0,0,0,0,455.2,Excellent,3.301,1.0,3.301,0.916,0.416,0.771,1.1,0,1,65000
321231,Branch,Signature,200000,Tier2,KA,Family-owned,60,1,4,Regional,Gig,Business-Owner,1.1,5.1,3435701,197964,Form16,1,1,182883,87.0,41.6,571,56,0,2,4,570163,1706892,0.334,85,15,50,2,5,9,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,2,398474,36,497226,348357,0.94,1,104903,1,0,650.3,Poor,0.166,1.0,0.166,0.497,0.672,0.933,7.8,0,0,0
321232,Pre-approved,Gold,50000,Tier1,UP,Owned,12,1,2,Regional,Large-Private,Self-Employed,4.6,4.8999999999999995,1534958,87318,Form16,1,1,79781,86.9,88.0,812,27,6,0,3,2060236,722421,1.5,32,16,24,2,2,6,1,1,0,1,0,2,0,0,1,26253,0,0,26253,0.301,0,0,102,43719,13490,0.271,1,660805,1,0,72.1,Excellent,1.342,0.699,1.342,0.471,0.361,0.435,24.9,0,0,0
321233,Online,Gold,25000,Tier3,WB,Owned,54,1,2,English,SME,Salaried,2.5,4.1,2210022,145688,Form16,0,1,144048,73.4,61.1,611,52,4,1,6,131385,768224,0.171,176,21,98,0,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,187863,112,319729,104944,0.365,0,0,0,1,925.5,Poor,0.059,1.0,0.059,0.348,0.707,0.691,0.5,0,1,45000
321234,Branch,Gold,50000,Tier3,KA,Owned,42,0,0,Regional,Large-Private,Professional,4.9,7.7,2500896,157886,Form16,1,1,152765,60.6,67.7,759,58,1,4,5,3004887,1398904,1.5,21,23,22,3,3,6,1,1,0,0,0,0,0,0,1,9748,1,16899,26647,0.169,3,280720,0,0,0,0.0,0,0,0,0,871.3,Good,1.202,0.831,1.202,0.559,0.454,0.735,35.6,0,1,10000
321235,Online,Classic,300000,Tier1,WB,Company-provided,58,0,0,Hindi,Self-Employed,Business-Owner,0.7,1.9,2032715,130613,Bank-Statement,1,1,123241,80.9,87.3,362,59,2,3,0,1613755,305458,1.5,188,16,102,2,6,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,968.6,Very Poor,0.794,1.0,0.794,0.15,0.572,0.414,26.7,0,1,10000
321236,DSA,Signature,200000,Tier3,KA,Family-owned,22,1,2,Hindi,Large-Private,Salaried,2.4,3.9,1887858,106205,Form16,0,1,98667,56.7,38.1,337,8,4,2,7,4913729,1744205,1.5,131,30,80,3,4,7,0,1,1,0,0,2,0,0,1,7037,0,0,7037,0.066,2,267046,106,275739,186201,0.251,0,0,0,0,213.6,Very Poor,2.603,0.934,2.603,0.924,0.587,0.622,10.0,0,0,0
321237,Online,Signature,75000,Tier3,MH,Rented,49,1,2,English,SME,Salaried,11.7,15.399999999999999,4879997,281158,Form16,1,1,294244,54.8,49.2,497,18,0,1,6,4698922,588354,1.5,237,5,121,1,1,3,0,0,1,0,0,1,1,22189,0,0,1,16351,38540,0.137,3,402476,94,359010,142353,0.743,1,743231,0,0,395.2,Very Poor,0.963,0.863,0.963,0.121,0.268,0.195,10.5,0,0,0
321238,DSA,Classic,50000,Tier1,Others,Company-provided,111,1,3,Hindi,Large-Private,Business-Owner,0.5,1.2,1293155,73697,ITR,1,0,31474,87.9,78.4,365,51,0,0,0,2351718,1636603,1.437,105,33,69,0,0,4,1,0,0,0,0,1,1,30729,0,0,0,0,30729,0.417,4,304033,40,465421,233248,0.8,1,938510,1,1,400.0,Very Poor,1.819,0.583,1.819,1.266,0.229,0.663,7.2,1,0,0
321239,DSA,Gold,25000,Tier3,UP,Family-owned,99,1,4,English,PSU,Salaried,0.2,2.7,2102651,117590,Bank-Statement,1,0,3089,35.0,50.1,819,56,5,4,6,478299,1746193,0.274,213,5,109,2,2,6,0,1,0,0,0,1,1,65434,1,3068,0,0,68502,0.583,4,382524,11,180481,101547,0.728,1,728218,0,0,236.0,Excellent,0.227,0.417,0.227,0.83,0.293,0.629,9.1,0,0,0
321240,Pre-approved,Gold,75000,Tier3,RJ,Owned,64,1,2,Regional,Self-Employed,Self-Employed,0.8,1.7000000000000002,4275041,235154,Bank-Statement,1,1,257232,63.7,75.6,534,41,1,2,4,757294,881406,0.859,155,11,83,2,4,5,1,0,0,0,0,1,0,0,0,0,0,0,0,0.0,1,382763,68,286593,191950,0.54,0,0,0,0,611.3,Very Poor,0.177,1.0,0.177,0.206,0.429,0.871,0.9,0,1,390000
321241,Online,Platinum,50000,Tier3,UP,Company-provided,44,1,1,Regional,Large-Private,Salaried,5.4,5.7,4483372,292383,Bank-Statement,1,0,352,61.9,70.5,756,18,0,2,3,4973764,1159098,1.5,95,32,63,0,3,6,0,1,0,0,0,2,0,0,0,0,0,0,0,0.0,0,0,53,117426,41432,0.637,0,0,0,0,343.9,Good,1.109,1.0,1.109,0.259,0.685,0.741,11.1,0,0,0
321242,Online,Platinum,25000,Tier3,RJ,Company-provided,61,0,0,Regional,Large-Private,Salaried,5.0,5.1,3958990,252236,ITR,1,1,233397,89.1,41.4,802,57,3,2,2,3804254,218776,1.5,31,29,30,4,4,8,0,0,0,1,0,0,1,65207,0,0,0,0,65207,0.259,0,0,0,0,0,0.0,0,0,1,0,200.9,Excellent,0.961,0.741,0.961,0.055,0.865,0.279,14.4,0,0,0
321243,Online,Gold,75000,Tier1,AP,Company-provided,19,1,3,English,Govt,Salaried,1.1,2.6,277104,16750,Bank-Statement,1,1,16754,30.4,55.4,655,14,4,2,5,2729329,1267895,1.5,148,2,75,2,2,4,0,0,0,0,0,2,0,0,1,20098,0,0,20098,1.2,0,0,110,340835,160079,0.815,0,0,0,0,921.2,Fair,5.0,0.0,9.849,4.576,0.699,0.345,4.9,0,0,0
321244,DSA,Signature,150000,Tier2,Others,Owned,94,1,2,English,PSU,Professional,0.4,2.5,4952819,310481,Bank-Statement,1,0,3443,76.7,81.5,803,59,4,0,5,4326642,549427,1.5,115,30,72,0,0,1,0,0,1,0,0,2,1,22554,1,28019,1,4482,55055,0.177,3,41751,67,448447,287771,0.901,0,0,0,0,760.1,Excellent,0.874,0.823,0.874,0.111,0.648,0.568,11.3,0,1,70000
321245,Branch,Classic,100000,Tier2,DL,Rented,118,0,0,Regional,Gig,Professional,1.4,7.699999999999999,2513981,139794,ITR,1,0,11974,76.3,81.5,568,18,3,2,1,1003894,766705,1.309,158,1,79,1,4,6,0,0,1,0,0,2,0,0,1,26213,0,0,26213,0.188,1,250221,0,0,0,0.0,1,693881,1,0,609.4,Poor,0.399,0.812,0.399,0.305,0.344,0.288,20.5,0,0,0
321246,Pre-approved,Platinum,200000,Tier2,KA,Rented,56,1,1,English,PSU,Self-Employed,0.9,2.4,1440881,84604,Form16,1,1,87078,76.2,68.4,776,46,0,2,9,4129576,783357,1.5,206,32,119,4,5,6,1,1,0,0,0,1,1,39288,0,0,0,0,39288,0.464,3,224775,116,338069,116319,0.886,0,0,0,0,134.5,Good,2.866,0.536,2.866,0.544,0.116,0.489,7.2,0,0,0
321247,Pre-approved,Classic,100000,Tier3,TN,Rented,64,0,0,English,Large-Private,Salaried,0.9,3.5,4400124,254145,Form16,1,0,13475,77.7,79.3,469,35,1,3,8,4827751,1913180,1.5,97,12,54,3,3,3,1,0,0,0,0,1,1,6016,1,17411,0,0,23427,0.092,4,161859,0,0,0,0.0,1,531182,0,0,544.4,Very Poor,1.097,0.908,1.097,0.435,0.285,0.351,13.1,0,0,0
321248,Online,Platinum,500000,Tier1,GJ,Rented,6,1,4,Hindi,Large-Private,Salaried,3.8,5.5,3319227,213696,ITR,1,0,2090,92.3,48.8,670,11,6,2,7,4188213,851843,1.5,209,14,111,2,6,8,0,0,0,0,0,2,0,0,0,0,0,0,0,0.0,3,43726,43,158820,66746,0.721,0,0,0,0,852.7,Fair,1.262,1.0,1.262,0.257,0.681,0.498,12.1,0,0,0
321249,Pre-approved,Gold,200000,Tier1,TN,Rented,64,0,0,Hindi,Large-Private,Professional,3.1,3.8,3247866,196362,Form16,1,1,188171,54.5,97.5,726,11,1,2,4,2691606,83437,1.5,166,20,93,4,4,8,1,0,0,0,1,0,0,0,0,0,0,0,0,0.0,4,371917,0,0,0,0.0,1,117680,0,0,93.6,Good,0.829,1.0,0.829,0.026,0.343,0.488,3.3,0,0,0
321250,Pre-approved,Platinum,100000,Tier2,GJ,Family-owned,114,0,0,English,Govt,Salaried,0.0,0.9,3209478,175331,Form16,1,1,177750,81.7,73.1,611,57,0,1,0,4755574,1364333,1.5,175,19,97,0,4,8,0,1,1,0,0,2,1,48344,1,23917,0,0,72261,0.412,3,474034,0,0,0,0.0,1,741697,0,1,906.4,Poor,1.482,0.588,1.482,0.425,0.593,0.261,7.8,0,0,0
321251,Branch,Platinum,75000,Tier3,KA,Family-owned,34,1,2,Hindi,SME,Professional,0.1,0.7,1651648,101243,Form16,0,1,104184,59.8,65.3,726,52,2,0,9,2358789,1972009,1.196,8,33,20,3,3,3,0,1,0,0,0,0,0,0,1,29628,0,0,29628,0.293,1,338083,87,51655,20169,0.441,0,0,0,0,675.8,Good,1.428,0.707,1.428,1.194,0.92,0.601,3.4,0,0,0
321252,Pre-approved,Classic,500000,Tier2,TN,Rented,53,0,0,Hindi,Large-Private,Business-Owner,0.2,1.5999999999999999,4586061,248850,ITR,1,1,229743,80.4,95.1,367,12,5,0,9,1534447,821658,1.5,233,24,128,2,3,6,1,0,0,1,0,1,1,39513,0,0,0,0,39513,0.159,2,188218,0,0,0,0.0,0,0,0,0,164.5,Very Poor,0.335,0.841,0.335,0.179,0.354,0.073,0.2,0,1,35000
321253,Online,Classic,50000,Tier3,RJ,Owned,43,0,0,English,Large-Private,Self-Employed,6.2,6.7,3701111,213119,ITR,1,1,194129,49.1,41.5,472,20,0,3,9,338340,983516,0.344,60,23,41,4,6,9,0,1,0,0,0,1,0,0,0,0,1,22453,22453,0.105,2,15126,0,0,0,0.0,1,690652,0,0,265.8,Very Poor,0.091,0.895,0.091,0.266,0.787,0.121,11.5,0,1,305000
321254,DSA,Gold,300000,Tier3,RJ,Rented,106,0,0,Hindi,Large-Private,Professional,2.0,2.4,667995,44080,Form16,0,1,47087,32.7,74.7,582,39,2,4,0,1955534,1456175,1.343,58,30,44,1,1,5,1,0,0,0,0,0,1,77976,0,0,0,0,77976,1.769,2,163801,0,0,0,0.0,0,0,0,1,176.7,Poor,2.927,0.0,2.927,2.18,0.157,0.27,0.9,0,0,0
321255,Online,Gold,25000,Tier3,AP,Company-provided,22,0,0,Regional,Large-Private,Self-Employed,6.6,8.7,4492722,277247,None,1,0,5965,73.8,41.4,744,36,7,3,4,3533452,231897,1.5,124,27,75,4,8,11,1,0,1,0,0,2,0,0,0,0,0,0,0,0.0,2,391997,0,0,0,0.0,0,0,0,0,467.2,Good,0.786,1.0,0.786,0.052,0.037,0.355,12.2,0,0,0
321256,Branch,Platinum,100000,Tier3,Others,Family-owned,93,1,3,Regional,Large-Private,Salaried,3.3,4.0,3976785,221312,Form16,0,1,234284,75.5,27.2,443,47,6,3,9,4867145,164621,1.5,56,26,41,1,4,4,0,0,0,0,0,1,0,0,0,0,1,14552,14552,0.066,1,295785,10,489076,198675,0.428,1,194546,0,0,545.2,Very Poor,1.224,0.934,1.224,0.041,0.782,0.433,3.9,0,0,0
321257,Pre-approved,Signature,75000,Tier3,MH,Family-owned,41,0,0,Hindi,Govt,Business-Owner,1.5,3.2,1941301,111863,None,1,1,103613,65.4,91.7,728,36,5,4,9,669857,1962893,0.341,141,13,77,4,6,6,0,0,0,0,0,2,1,79352,0,0,0,0,79352,0.709,3,464907,0,0,0,0.0,0,0,0,0,335.2,Good,0.345,0.291,0.345,1.011,0.567,0.072,27.7,0,0,0
321258,Branch,Classic,200000,Tier1,RJ,Owned,5,0,0,Hindi,Self-Employed,Salaried,1.7,4.4,3983048,223437,ITR,0,0,3409,41.4,92.0,770,42,4,2,0,3937413,168036,1.5,100,33,66,1,3,4,0,1,0,0,0,1,1,60599,0,0,1,3996,64595,0.289,0,0,0,0,0,0.0,1,87987,0,0,295.7,Good,0.989,0.711,0.989,0.042,0.892,0.283,7.7,0,0,0
321259,Pre-approved,Platinum,100000,Tier3,RJ,Rented,10,1,2,English,Govt,Salaried,1.3,1.6,2052321,122980,ITR,1,1,117624,65.8,40.8,338,59,4,0,6,710142,736922,0.964,115,15,65,4,5,7,1,0,1,0,0,2,0,0,0,0,1,15940,15940,0.13,0,0,21,98296,69667,0.515,1,953005,0,0,746.3,Very Poor,0.346,0.87,0.346,0.359,0.366,0.785,10.4,0,0,0
321260,DSA,Platinum,100000,Tier2,Others,Owned,43,1,2,English,SME,Salaried,1.2,2.4,2463384,136584,Bank-Statement,0,1,129727,65.6,35.5,811,14,5,4,7,650832,1545148,0.421,45,22,33,3,7,10,0,1,0,0,0,1,0,0,0,0,0,0,0,0.0,4,322822,13,404286,310083,0.534,0,0,0,0,88.9,Excellent,0.264,1.0,0.264,0.627,0.939,0.222,25.0,0,1,255000
321261,DSA,Classic,75000,Tier1,DL,Rented,20,1,4,Regional,Large-Private,Salaried,0.9,2.0,163479,9481,Bank-Statement,0,1,8533,66.8,75.5,616,26,2,2,4,3225629,1806582,1.5,47,25,36,4,4,6,1,0,0,0,0,0,1,70207,0,0,0,0,70207,2.0,1,127361,33,7164,5593,0.726,0,0,0,0,570.2,Poor,5.0,0.0,10.0,10.0,0.172,0.801,3.7,0,0,0
321262,DSA,Signature,75000,Tier2,WB,Family-owned,98,0,0,Regional,PSU,Self-Employed,4.1,10.5,1987338,109950,ITR,1,0,3513,64.5,64.4,330,15,5,3,6,4672591,1340650,1.5,233,1,117,2,3,5,0,1,0,0,0,1,1,16010,1,14595,0,0,30605,0.278,2,487617,0,0,0,0.0,0,0,1,0,553.5,Very Poor,2.351,0.722,2.351,0.675,0.593,0.44,11.3,1,0,0
321263,Online,Gold,200000,Tier2,GJ,Owned,2,0,0,English,Self-Employed,Self-Employed,1.8,11.600000000000001,3799436,241440,ITR,1,1,226280,61.7,21.5,827,38,1,2,5,4545855,923436,1.5,236,23,129,0,2,3,1,0,0,0,0,0,1,39256,0,0,0,0,39256,0.163,3,283122,0,0,0,0.0,0,0,0,0,896.2,Excellent,1.196,0.837,1.196,0.243,0.143,0.226,22.3,0,1,100000
321264,DSA,Classic,75000,Tier2,AP,Rented,60,0,0,English,Large-Private,Salaried,0.9,1.8,2873105,180309,Form16,1,0,35236,67.3,32.9,467,48,4,0,2,4769147,1422740,1.5,160,9,84,0,3,4,0,0,0,1,0,1,1,51689,0,0,1,23656,75345,0.418,3,53119,0,0,0,0.0,1,867652,0,0,641.1,Very Poor,1.66,0.582,1.66,0.495,0.808,0.398,8.2,0,0,0
321265,Pre-approved,Platinum,50000,Tier1,DL,Company-provided,55,0,0,Hindi,Large-Private,Business-Owner,4.5,5.0,4140290,231959,CA-Certificate,1,1,225620,43.1,52.8,375,10,1,4,5,3423795,1985168,1.5,122,27,74,2,4,4,1,0,0,0,0,2,1,26807,1,3024,1,10391,40222,0.173,0,0,0,0,0,0.0,1,109123,0,1,435.5,Very Poor,0.827,0.827,0.827,0.479,0.081,0.187,2.1,0,0,0
